dataset,column_name,business_name,description,bronze_type,silver_type,transformation_applied,nullable,is_technical_column,source,notes
rentas_esat_estadistica_atm,MON_PREDIALADULTOMAYOR,MON_PREDIALADULTOMAYOR,preserve_zero_values: El valor 0 puede representar un monto válido; no se convierte a null.,str,Float64,cast_to_decimal_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,preserve_zero_values: El valor 0 puede representar un monto válido; no se convierte a null.
rentas_esat_estadistica_atm,SEC_EJEC,SEC_EJEC,,str,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
rentas_esat_estadistica_atm,NUM_EMISIONPREDIAL_OTROS,NUM_EMISIONPREDIAL_OTROS,preserve_zero_values: El valor 0 puede representar una cantidad válida; no se convierte a null.,str,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,preserve_zero_values: El valor 0 puede representar una cantidad válida; no se convierte a null.
rentas_esat_estadistica_atm,NUM_EMISIONPREDIAL_AFECTO,NUM_EMISIONPREDIAL_AFECTO,preserve_zero_values: El valor 0 puede representar una cantidad válida; no se convierte a null.,str,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,preserve_zero_values: El valor 0 puede representar una cantidad válida; no se convierte a null.
rentas_esat_estadistica_atm,DEPARTAMENTO_NOMBRE,DEPARTAMENTO_NOMBRE,,str,string,cast_to_string_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,
rentas_esat_estadistica_atm,NUM_INAFECTOS,NUM_INAFECTOS,preserve_zero_values: El valor 0 puede representar una cantidad válida; no se convierte a null.,str,Int64,cast_to_integer_nullable,False,False,Bronze SISMEPRE + silver_rules_sismepre.yaml,preserve_zero_values: El valor 0 puede representar una cantidad válida; no se convierte a null.
rentas_ano_aplicacion,source_system,source_system,Sistema de origen de los datos.,not_in_bronze,technical,added_technical_column,False,True,silver_pipeline,Sistema de origen de los datos.
rentas_ano_aplicacion,source_dataset,source_dataset,Nombre del dataset de origen.,not_in_bronze,technical,added_technical_column,False,True,silver_pipeline,Nombre del dataset de origen.
rentas_ano_aplicacion,silver_processed_at,silver_processed_at,Fecha y hora en que el registro fue procesado hacia Silver.,not_in_bronze,technical,added_technical_column,False,True,silver_pipeline,Fecha y hora en que el registro fue procesado hacia Silver.
rentas_ano_aplicacion,anio_periodo_key,anio_periodo_key,Clave derivada de ANO_APLICACION y PERIODO para integración y análisis temporal.,not_in_bronze,technical,added_technical_column,True,True,silver_pipeline,Clave derivada de ANO_APLICACION y PERIODO para integración y análisis temporal.
rentas_ano_aplicacion,record_hash,record_hash,Huella del registro para trazabilidad y detección de cambios.,not_in_bronze,technical,added_technical_column,False,True,silver_pipeline,Huella del registro para trazabilidad y detección de cambios.
rentas_formulario,source_system,source_system,Sistema de origen de los datos.,not_in_bronze,technical,added_technical_column,False,True,silver_pipeline,Sistema de origen de los datos.
rentas_formulario,source_dataset,source_dataset,Nombre del dataset de origen.,not_in_bronze,technical,added_technical_column,False,True,silver_pipeline,Nombre del dataset de origen.
rentas_formulario,silver_processed_at,silver_processed_at,Fecha y hora en que el registro fue procesado hacia Silver.,not_in_bronze,technical,added_technical_column,False,True,silver_pipeline,Fecha y hora en que el registro fue procesado hacia Silver.
rentas_formulario,anio_periodo_key,anio_periodo_key,Clave derivada de ANO_APLICACION y PERIODO para integración y análisis temporal.,not_in_bronze,technical,added_technical_column,True,True,silver_pipeline,Clave derivada de ANO_APLICACION y PERIODO para integración y análisis temporal.
rentas_formulario,record_hash,record_hash,Huella del registro para trazabilidad y detección de cambios.,not_in_bronze,technical,added_technical_column,False,True,silver_pipeline,Huella del registro para trazabilidad y detección de cambios.
rentas_preguntas,source_system,source_system,Sistema de origen de los datos.,not_in_bronze,technical,added_technical_column,False,True,silver_pipeline,Sistema de origen de los datos.
rentas_preguntas,source_dataset,source_dataset,Nombre del dataset de origen.,not_in_bronze,technical,added_technical_column,False,True,silver_pipeline,Nombre del dataset de origen.
rentas_preguntas,silver_processed_at,silver_processed_at,Fecha y hora en que el registro fue procesado hacia Silver.,not_in_bronze,technical,added_technical_column,False,True,silver_pipeline,Fecha y hora en que el registro fue procesado hacia Silver.
rentas_preguntas,anio_periodo_key,anio_periodo_key,Clave derivada de ANO_APLICACION y PERIODO para integración y análisis temporal.,not_in_bronze,technical,added_technical_column,True,True,silver_pipeline,Clave derivada de ANO_APLICACION y PERIODO para integración y análisis temporal.
rentas_preguntas,record_hash,record_hash,Huella del registro para trazabilidad y detección de cambios.,not_in_bronze,technical,added_technical_column,False,True,silver_pipeline,Huella del registro para trazabilidad y detección de cambios.
rentas_estadistica,source_system,source_system,Sistema de origen de los datos.,not_in_bronze,technical,added_technical_column,False,True,silver_pipeline,Sistema de origen de los datos.
rentas_estadistica,source_dataset,source_dataset,Nombre del dataset de origen.,not_in_bronze,technical,added_technical_column,False,True,silver_pipeline,Nombre del dataset de origen.
rentas_estadistica,silver_processed_at,silver_processed_at,Fecha y hora en que el registro fue procesado hacia Silver.,not_in_bronze,technical,added_technical_column,False,True,silver_pipeline,Fecha y hora en que el registro fue procesado hacia Silver.
rentas_estadistica,anio_periodo_key,anio_periodo_key,Clave derivada de ANO_APLICACION y PERIODO para integración y análisis temporal.,not_in_bronze,technical,added_technical_column,True,True,silver_pipeline,Clave derivada de ANO_APLICACION y PERIODO para integración y análisis temporal.
rentas_estadistica,record_hash,record_hash,Huella del registro para trazabilidad y detección de cambios.,not_in_bronze,technical,added_technical_column,False,True,silver_pipeline,Huella del registro para trazabilidad y detección de cambios.
rentas_respuestas,source_system,source_system,Sistema de origen de los datos.,not_in_bronze,technical,added_technical_column,False,True,silver_pipeline,Sistema de origen de los datos.
rentas_respuestas,source_dataset,source_dataset,Nombre del dataset de origen.,not_in_bronze,technical,added_technical_column,False,True,silver_pipeline,Nombre del dataset de origen.
rentas_respuestas,silver_processed_at,silver_processed_at,Fecha y hora en que el registro fue procesado hacia Silver.,not_in_bronze,technical,added_technical_column,False,True,silver_pipeline,Fecha y hora en que el registro fue procesado hacia Silver.
rentas_respuestas,anio_periodo_key,anio_periodo_key,Clave derivada de ANO_APLICACION y PERIODO para integración y análisis temporal.,not_in_bronze,technical,added_technical_column,True,True,silver_pipeline,Clave derivada de ANO_APLICACION y PERIODO para integración y análisis temporal.
rentas_respuestas,record_hash,record_hash,Huella del registro para trazabilidad y detección de cambios.,not_in_bronze,technical,added_technical_column,False,True,silver_pipeline,Huella del registro para trazabilidad y detección de cambios.
rentas_entidad_estado,source_system,source_system,Sistema de origen de los datos.,not_in_bronze,technical,added_technical_column,False,True,silver_pipeline,Sistema de origen de los datos.
rentas_entidad_estado,source_dataset,source_dataset,Nombre del dataset de origen.,not_in_bronze,technical,added_technical_column,False,True,silver_pipeline,Nombre del dataset de origen.
rentas_entidad_estado,silver_processed_at,silver_processed_at,Fecha y hora en que el registro fue procesado hacia Silver.,not_in_bronze,technical,added_technical_column,False,True,silver_pipeline,Fecha y hora en que el registro fue procesado hacia Silver.
rentas_entidad_estado,anio_periodo_key,anio_periodo_key,Clave derivada de ANO_APLICACION y PERIODO para integración y análisis temporal.,not_in_bronze,technical,added_technical_column,True,True,silver_pipeline,Clave derivada de ANO_APLICACION y PERIODO para integración y análisis temporal.
rentas_entidad_estado,record_hash,record_hash,Huella del registro para trazabilidad y detección de cambios.,not_in_bronze,technical,added_technical_column,False,True,silver_pipeline,Huella del registro para trazabilidad y detección de cambios.
rentas_esat_estadistica_atm,source_system,source_system,Sistema de origen de los datos.,not_in_bronze,technical,added_technical_column,False,True,silver_pipeline,Sistema de origen de los datos.
rentas_esat_estadistica_atm,source_dataset,source_dataset,Nombre del dataset de origen.,not_in_bronze,technical,added_technical_column,False,True,silver_pipeline,Nombre del dataset de origen.
rentas_esat_estadistica_atm,silver_processed_at,silver_processed_at,Fecha y hora en que el registro fue procesado hacia Silver.,not_in_bronze,technical,added_technical_column,False,True,silver_pipeline,Fecha y hora en que el registro fue procesado hacia Silver.
rentas_esat_estadistica_atm,anio_periodo_key,anio_periodo_key,Clave derivada de ANO_APLICACION y PERIODO para integración y análisis temporal.,not_in_bronze,technical,added_technical_column,True,True,silver_pipeline,Clave derivada de ANO_APLICACION y PERIODO para integración y análisis temporal.
rentas_esat_estadistica_atm,record_hash,record_hash,Huella del registro para trazabilidad y detección de cambios.,not_in_bronze,technical,added_technical_column,False,True,silver_pipeline,Huella del registro para trazabilidad y detección de cambios.
