dataset,column_name,bronze_type,silver_type,transformation,nulls_before,nulls_after,conversion_errors,special_values_handled,status,reason
municipalidades_2022,P19_1_NH,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P19_1_CM,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P19_1_CH,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P19_1_LM,object,object,kept_without_explicit_rule,0,0.0,0,0,OK,
municipalidades_2022,P19_1_LH,object,object,kept_without_explicit_rule,0,0.0,0,0,OK,
municipalidades_2022,P19_1_VM,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P19_1_VH,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P19_2_T,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P19_2_NM,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P19_2_NH,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P19_2_CM,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P19_2_CH,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P19_2_LM,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P19_2_LH,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P19_2_VM,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P19_2_VH,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P19_3_T,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P19_3_NM,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P19_3_NH,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P19_3_CM,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P19_3_CH,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P19_3_LM,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P19_3_LH,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P19_3_VM,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P19_3_VH,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P19_4_T,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P19_4_NM,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P19_4_NH,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P19_4_CM,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P19_4_CH,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P19_4_LM,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P19_4_LH,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P19_4_VM,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P19_4_VH,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P19_5_T,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P19_5_NM,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P19_5_NH,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P19_5_CM,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P19_5_CH,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P19_5_LM,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P19_5_LH,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P19_5_VM,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P19_5_VH,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P19_6_T,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P19_6_NM,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P19_6_NH,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P19_6_CM,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P19_6_CH,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P19_6_LM,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P19_6_LH,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P19_6_VM,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P19_6_VH,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P19_7_T,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P19_7_NM,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P19_7_NH,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P19_7_CM,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P19_7_CH,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P19_7_LM,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P19_7_LH,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P19_7_VM,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P19_7_VH,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P19M_T,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P19M_NM,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P19M_NH,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P19M_CM,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P19M_CH,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P19M_LM,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P19M_LH,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P19M_VM,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P19M_VH,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P19A,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P19A_1_T,object,Int64,cast_to_integer_nullable,76,76.0,0,0,OK,
municipalidades_2022,P19A_1_M,object,Int64,cast_to_integer_nullable,76,76.0,0,0,OK,
municipalidades_2022,P19A_1_H,object,Int64,cast_to_integer_nullable,76,76.0,0,0,OK,
municipalidades_2022,P19A_2_T,object,Int64,cast_to_integer_nullable,76,76.0,0,0,OK,
municipalidades_2022,P19A_2_M,object,Int64,cast_to_integer_nullable,76,76.0,0,0,OK,
municipalidades_2022,P19A_2_H,object,Int64,cast_to_integer_nullable,76,76.0,0,0,OK,
municipalidades_2022,P20,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P20_1_T,object,Int64,cast_to_integer_nullable,901,901.0,0,0,OK,
municipalidades_2022,P20_1_M,object,Int64,cast_to_integer_nullable,901,901.0,0,0,OK,
municipalidades_2022,P20_1_H,object,Int64,cast_to_integer_nullable,901,901.0,0,0,OK,
municipalidades_2022,P20_2_T,object,Int64,cast_to_integer_nullable,901,901.0,0,0,OK,
municipalidades_2022,P20_2_M,object,Int64,cast_to_integer_nullable,901,901.0,0,0,OK,
municipalidades_2022,P20_2_H,object,Int64,cast_to_integer_nullable,901,901.0,0,0,OK,
municipalidades_2022,P21,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P21_1_T,object,Int64,cast_to_integer_nullable,1333,1333.0,0,0,OK,
municipalidades_2022,P21_1_M,object,Int64,cast_to_integer_nullable,1333,1333.0,0,0,OK,
municipalidades_2022,P21_1_H,object,Int64,cast_to_integer_nullable,1333,1333.0,0,0,OK,
municipalidades_2022,P21_1_T_20,object,Int64,cast_to_integer_nullable,1333,1333.0,0,0,OK,
municipalidades_2022,P21_1_M_20,object,Int64,cast_to_integer_nullable,1333,1333.0,0,0,OK,
municipalidades_2022,P21_1_H_20,object,Int64,cast_to_integer_nullable,1333,1333.0,0,0,OK,
municipalidades_2022,P21_2_T,object,Int64,cast_to_integer_nullable,1333,1333.0,0,0,OK,
municipalidades_2022,P21_2_M,object,Int64,cast_to_integer_nullable,1333,1333.0,0,0,OK,
municipalidades_2022,P21_2_H,object,Int64,cast_to_integer_nullable,1333,1333.0,0,0,OK,
municipalidades_2022,P21_2_T_20,object,Int64,cast_to_integer_nullable,1333,1333.0,0,0,OK,
municipalidades_2022,P21_2_M_20,object,Int64,cast_to_integer_nullable,1333,1333.0,0,0,OK,
municipalidades_2022,P21_2_H_20,object,Int64,cast_to_integer_nullable,1333,1333.0,0,0,OK,
municipalidades_2022,P22_AT1,object,object,kept_without_explicit_rule,0,0.0,0,0,OK,
municipalidades_2022,P22_AT2,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P22_AT3,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P22_AT4,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P22_AT5,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P22_AT6,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P22_AT7,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P22_AT8,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P22_AT9,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P22_AT10,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P22_AT11,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P22_AT12,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P22_AT13,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P22_AT14,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P22_AT15,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P22_AT16,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P22_AT17,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P22_AT18,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P22_AT19,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P22_AT20,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P22_AT21,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P22_AT22,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P22_AT23,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P22_AT24,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P22_AT24_O,object,object,kept_without_explicit_rule,1847,1847.0,0,0,OK,
municipalidades_2022,P22_C1,object,object,kept_without_explicit_rule,0,0.0,0,0,OK,
municipalidades_2022,P22_C2,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P22_C3,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P22_C4,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P22_C5,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P22_C6,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P22_C7,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P22_C8,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P22_C9,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P22_C10,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P22_C11,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P22_C12,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P22_C13,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P22_C14,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P22_C15,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P22_C16,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P22_C17,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P22_C18,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P22_C19,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P22_C20,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P22_C21,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P22_C22,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P22_C23,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P22_C24,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P22_C24_O,object,object,kept_without_explicit_rule,1844,1844.0,0,0,OK,
municipalidades_2022,P23_1,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P23_1_1,object,Int64,cast_to_integer_nullable,745,745.0,0,0,OK,
municipalidades_2022,P23_1_2,object,object,kept_without_explicit_rule,745,745.0,0,0,OK,
municipalidades_2022,P23_1_3,object,Int64,cast_to_integer_nullable,745,745.0,0,0,OK,
municipalidades_2022,P23_1_4,object,Int64,cast_to_integer_nullable,1129,1129.0,0,0,OK,
municipalidades_2022,P23_1_4_O,object,object,kept_without_explicit_rule,1870,1870.0,0,0,OK,
municipalidades_2022,P23_2,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P23_2_1,object,Int64,cast_to_integer_nullable,1215,1215.0,0,0,OK,
municipalidades_2022,P23_2_2,object,object,kept_without_explicit_rule,1215,1215.0,0,0,OK,
municipalidades_2022,P23_2_3,object,Int64,cast_to_integer_nullable,1215,1215.0,0,0,OK,
municipalidades_2022,P23_2_4,object,Int64,cast_to_integer_nullable,659,659.0,0,0,OK,
municipalidades_2022,P23_2_4_O,object,object,kept_without_explicit_rule,1851,1851.0,0,0,OK,
municipalidades_2022,P23_3,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P23_3_1,object,Int64,cast_to_integer_nullable,1734,1734.0,0,0,OK,
municipalidades_2022,P23_3_2,object,object,kept_without_explicit_rule,1734,1734.0,0,0,OK,
municipalidades_2022,P23_3_4,object,Int64,cast_to_integer_nullable,140,140.0,0,0,OK,
municipalidades_2022,P23_3_4_O,object,object,kept_without_explicit_rule,1840,1840.0,0,0,OK,
municipalidades_2022,P23_4,object,Int64,cast_to_integer_nullable,1678,1678.0,0,0,OK,
municipalidades_2022,P23_4_1,object,Int64,cast_to_integer_nullable,1828,1828.0,0,0,OK,
municipalidades_2022,P23_4_2,object,object,kept_without_explicit_rule,1828,1828.0,0,0,OK,
municipalidades_2022,P23_4_3,object,Int64,cast_to_integer_nullable,1828,1828.0,0,0,OK,
municipalidades_2022,P23_4_4,object,Int64,cast_to_integer_nullable,1724,1724.0,0,0,OK,
municipalidades_2022,P23_4_4_O,object,object,kept_without_explicit_rule,1869,1869.0,0,0,OK,
municipalidades_2022,P23_5,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P23_5_1,object,Int64,cast_to_integer_nullable,1679,1679.0,0,0,OK,
municipalidades_2022,P23_5_2,object,object,kept_without_explicit_rule,1679,1679.0,0,0,OK,
municipalidades_2022,P23_5_3,object,Int64,cast_to_integer_nullable,1679,1679.0,0,0,OK,
municipalidades_2022,P23_5_4,object,Int64,cast_to_integer_nullable,195,195.0,0,0,OK,
municipalidades_2022,P23_5_4_O,object,object,kept_without_explicit_rule,1800,1800.0,0,0,OK,
municipalidades_2022,P23_6,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P23_6_1,object,Int64,cast_to_integer_nullable,1790,1790.0,0,0,OK,
municipalidades_2022,P23_6_2,object,object,kept_without_explicit_rule,1790,1790.0,0,0,OK,
municipalidades_2022,P23_6_3,object,Int64,cast_to_integer_nullable,1790,1790.0,0,0,OK,
municipalidades_2022,P23_6_4,object,Int64,cast_to_integer_nullable,84,84.0,0,0,OK,
municipalidades_2022,P23_6_4_O,object,object,kept_without_explicit_rule,1764,1764.0,0,0,OK,
municipalidades_2022,P23_7,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P23_7_1,object,Int64,cast_to_integer_nullable,1825,1825.0,0,0,OK,
municipalidades_2022,P23_7_2,object,object,kept_without_explicit_rule,1825,1825.0,0,0,OK,
municipalidades_2022,P23_7_3,object,Int64,cast_to_integer_nullable,1825,1825.0,0,0,OK,
municipalidades_2022,P23_7_4,object,Int64,cast_to_integer_nullable,49,49.0,0,0,OK,
municipalidades_2022,P23_7_4_O,object,object,kept_without_explicit_rule,1767,1767.0,0,0,OK,
municipalidades_2022,P23_8,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P23_8_1,object,Int64,cast_to_integer_nullable,1737,1737.0,0,0,OK,
municipalidades_2022,P23_8_2,object,object,kept_without_explicit_rule,1737,1737.0,0,0,OK,
municipalidades_2022,P23_8_3,object,Int64,cast_to_integer_nullable,1737,1737.0,0,0,OK,
municipalidades_2022,P23_8_4,object,Int64,cast_to_integer_nullable,137,137.0,0,0,OK,
municipalidades_2022,P23_8_4_O,object,object,kept_without_explicit_rule,1825,1825.0,0,0,OK,
municipalidades_2022,P23_9,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P23_9_1,object,Int64,cast_to_integer_nullable,439,439.0,0,0,OK,
municipalidades_2022,P23_9_2,object,object,kept_without_explicit_rule,439,439.0,0,0,OK,
municipalidades_2022,P23_9_3,object,Int64,cast_to_integer_nullable,439,439.0,0,0,OK,
municipalidades_2022,P23_9_4,object,Int64,cast_to_integer_nullable,1437,1437.0,0,0,OK,
municipalidades_2022,P23_9_4_O,object,object,kept_without_explicit_rule,1870,1870.0,0,0,OK,
municipalidades_2022,P23_10,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P23_10_1,object,Int64,cast_to_integer_nullable,698,698.0,0,0,OK,
municipalidades_2022,P23_10_2,object,object,kept_without_explicit_rule,698,698.0,0,0,OK,
municipalidades_2022,P23_10_3,object,Int64,cast_to_integer_nullable,698,698.0,0,0,OK,
municipalidades_2022,P23_10_4,object,Int64,cast_to_integer_nullable,1176,1176.0,0,0,OK,
municipalidades_2022,P23_10_4_O,object,object,kept_without_explicit_rule,1811,1811.0,0,0,OK,
municipalidades_2022,P23_11,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P23_11_1,object,Int64,cast_to_integer_nullable,821,821.0,0,0,OK,
municipalidades_2022,P23_11_2,object,object,kept_without_explicit_rule,821,821.0,0,0,OK,
municipalidades_2022,P23_11_4,object,Int64,cast_to_integer_nullable,1053,1053.0,0,0,OK,
municipalidades_2022,P23_11_4_O,object,object,kept_without_explicit_rule,1862,1862.0,0,0,OK,
municipalidades_2022,P23_12,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P23_12_1,object,Int64,cast_to_integer_nullable,1516,1516.0,0,0,OK,
municipalidades_2022,P23_12_2,object,object,kept_without_explicit_rule,1516,1516.0,0,0,OK,
municipalidades_2022,P23_12_4,object,Int64,cast_to_integer_nullable,358,358.0,0,0,OK,
municipalidades_2022,P23_12_4_O,object,object,kept_without_explicit_rule,1818,1818.0,0,0,OK,
municipalidades_2022,P23_13,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P23_13_1,object,Int64,cast_to_integer_nullable,1836,1836.0,0,0,OK,
municipalidades_2022,P23_13_2,object,object,kept_without_explicit_rule,1836,1836.0,0,0,OK,
municipalidades_2022,P23_13_4,object,Int64,cast_to_integer_nullable,38,38.0,0,0,OK,
municipalidades_2022,P23_13_4_O,object,object,kept_without_explicit_rule,1779,1779.0,0,0,OK,
municipalidades_2022,P23_15,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P23_15_1,object,Int64,cast_to_integer_nullable,1840,1840.0,0,0,OK,
municipalidades_2022,P23_15_2,object,object,kept_without_explicit_rule,1840,1840.0,0,0,OK,
municipalidades_2022,P23_15_4,object,Int64,cast_to_integer_nullable,34,34.0,0,0,OK,
municipalidades_2022,P23_15_4_O,object,object,kept_without_explicit_rule,1744,1744.0,0,0,OK,
municipalidades_2022,P23_16,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P23_16_1,object,Int64,cast_to_integer_nullable,1114,1114.0,0,0,OK,
municipalidades_2022,P23_16_2,object,object,kept_without_explicit_rule,1114,1114.0,0,0,OK,
municipalidades_2022,P23_16_3,object,Int64,cast_to_integer_nullable,1114,1114.0,0,0,OK,
municipalidades_2022,P23_16_4,object,Int64,cast_to_integer_nullable,760,760.0,0,0,OK,
municipalidades_2022,P23_16_4_O,object,object,kept_without_explicit_rule,1808,1808.0,0,0,OK,
municipalidades_2022,P23_14,object,object,kept_without_explicit_rule,1849,1849.0,0,0,OK,
municipalidades_2022,P23_14_1_O,object,object,kept_without_explicit_rule,1849,1849.0,0,0,OK,
municipalidades_2022,P23_14_1,object,Int64,cast_to_integer_nullable,1849,1849.0,0,0,OK,
municipalidades_2022,P23_14_2,object,object,kept_without_explicit_rule,1849,1849.0,0,0,OK,
municipalidades_2022,P23_14_3,object,Int64,cast_to_integer_nullable,1849,1849.0,0,0,OK,
municipalidades_2022,P24,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P24_1_T,object,Int64,cast_to_integer_nullable,885,885.0,0,0,OK,
municipalidades_2022,P24_1_M,object,Int64,cast_to_integer_nullable,885,885.0,0,0,OK,
municipalidades_2022,P24_1_H,object,Int64,cast_to_integer_nullable,885,885.0,0,0,OK,
municipalidades_2022,P24_2_T,object,Int64,cast_to_integer_nullable,885,885.0,0,0,OK,
municipalidades_2022,P24_2_M,object,Int64,cast_to_integer_nullable,885,885.0,0,0,OK,
municipalidades_2022,P24_2_H,object,Int64,cast_to_integer_nullable,885,885.0,0,0,OK,
municipalidades_2022,P24_3_T,object,Int64,cast_to_integer_nullable,885,885.0,0,0,OK,
municipalidades_2022,P24_3_M,object,Int64,cast_to_integer_nullable,885,885.0,0,0,OK,
municipalidades_2022,P24_3_H,object,Int64,cast_to_integer_nullable,885,885.0,0,0,OK,
municipalidades_2022,P24_4_T,object,Int64,cast_to_integer_nullable,885,885.0,0,0,OK,
municipalidades_2022,P24_4_M,object,Int64,cast_to_integer_nullable,885,885.0,0,0,OK,
municipalidades_2022,P24_4_H,object,Int64,cast_to_integer_nullable,885,885.0,0,0,OK,
municipalidades_2022,P25_1,object,object,kept_without_explicit_rule,885,885.0,0,0,OK,
municipalidades_2022,P25_1_1,object,Int64,cast_to_integer_nullable,885,885.0,0,0,OK,
municipalidades_2022,P25_2,object,Int64,cast_to_integer_nullable,885,885.0,0,0,OK,
municipalidades_2022,P25_3,object,Int64,cast_to_integer_nullable,885,885.0,0,0,OK,
municipalidades_2022,P25_4,object,Int64,cast_to_integer_nullable,885,885.0,0,0,OK,
municipalidades_2022,P25_4_O,object,object,kept_without_explicit_rule,1851,1851.0,0,0,OK,
municipalidades_2022,P25_5,object,Int64,cast_to_integer_nullable,885,885.0,0,0,OK,
municipalidades_2022,P26A,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P26,object,Int64,cast_to_integer_nullable,298,298.0,0,0,OK,
municipalidades_2022,P26A_1,object,Int64,cast_to_integer_nullable,633,633.0,0,0,OK,
municipalidades_2022,P27,object,Int64,cast_to_integer_nullable,821,821.0,0,0,OK,
municipalidades_2022,P28_1,object,object,kept_without_explicit_rule,333,333.0,0,0,OK,
municipalidades_2022,P28_2,object,Int64,cast_to_integer_nullable,333,333.0,0,0,OK,
municipalidades_2022,P28_3,object,Int64,cast_to_integer_nullable,333,333.0,0,0,OK,
municipalidades_2022,P28_4,object,Int64,cast_to_integer_nullable,333,333.0,0,0,OK,
municipalidades_2022,P28_5,object,Int64,cast_to_integer_nullable,333,333.0,0,0,OK,
municipalidades_2022,P28_5_O,object,object,kept_without_explicit_rule,1850,1850.0,0,0,OK,
municipalidades_2022,P29_1,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P29_1_1,object,Int64,cast_to_integer_nullable,890,890.0,0,0,OK,
municipalidades_2022,P29_1_2,object,Int64,cast_to_integer_nullable,890,890.0,0,0,OK,
municipalidades_2022,P29_1_3,object,Int64,cast_to_integer_nullable,890,890.0,0,0,OK,
municipalidades_2022,P29_1_4,object,object,kept_without_explicit_rule,890,890.0,0,0,OK,
municipalidades_2022,P29_1_5,object,Int64,cast_to_integer_nullable,890,890.0,0,0,OK,
municipalidades_2022,P29_1_6,object,Int64,cast_to_integer_nullable,890,890.0,0,0,OK,
municipalidades_2022,P29_2,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P29_2_1,object,Int64,cast_to_integer_nullable,1348,1348.0,0,0,OK,
municipalidades_2022,P29_2_2,object,Int64,cast_to_integer_nullable,1348,1348.0,0,0,OK,
municipalidades_2022,P29_2_3,object,Int64,cast_to_integer_nullable,1348,1348.0,0,0,OK,
municipalidades_2022,P29_2_4,object,object,kept_without_explicit_rule,1348,1348.0,0,0,OK,
municipalidades_2022,P29_2_5,object,Int64,cast_to_integer_nullable,1348,1348.0,0,0,OK,
municipalidades_2022,P29_2_6,object,Int64,cast_to_integer_nullable,1348,1348.0,0,0,OK,
municipalidades_2022,P29_3,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
municipalidades_2022,P29_3_1,object,Int64,cast_to_integer_nullable,1515,1515.0,0,0,OK,
municipalidades_2022,P29_3_2,object,Int64,cast_to_integer_nullable,1515,1515.0,0,0,OK,
municipalidades_2022,P29_3_3,object,Int64,cast_to_integer_nullable,1515,1515.0,0,0,OK,
municipalidades_2022,P29_3_4,object,object,kept_without_explicit_rule,1515,1515.0,0,0,OK,
municipalidades_2022,P29_3_5,object,Int64,cast_to_integer_nullable,1515,1515.0,0,0,OK,
municipalidades_2022,P29_3_6,object,Int64,cast_to_integer_nullable,1515,1515.0,0,0,OK,
municipalidades_2022,P29_4,object,Int64,cast_to_integer_nullable,0,0.0,0,0,OK,
